idx,good_score,bad_score
1,-14.950565338134766,-15.249488830566406
2,-13.497754096984863,-15.752608299255371
3,-14.995173454284668,-14.92999267578125
4,-13.003771781921387,-13.577574729919434
5,-12.795740127563477,-13.31533145904541
6,-12.814045906066895,-13.231757164001465
7,-12.786059379577637,-13.310738563537598
8,-15.195833206176758,-15.2413969039917
9,-13.50947380065918,-15.551974296569824
10,-15.372363090515137,-14.999629974365234
11,-13.09367847442627,-13.792840003967285
12,-12.968442916870117,-13.56248664855957
13,-12.943764686584473,-13.51024055480957
14,-12.912271499633789,-13.51746940612793
15,-15.27374267578125,-15.44233512878418
16,-13.574300765991211,-15.798056602478027
17,-15.292929649353027,-15.136160850524902
18,-13.38712215423584,-13.943906784057617
19,-13.166528701782227,-13.643777847290039
20,-13.19945240020752,-13.590228080749512
21,-13.225820541381836,-13.68312931060791
22,-14.914156913757324,-15.27435302734375
23,-13.42540454864502,-15.802459716796875
24,-15.064582824707031,-15.068754196166992
25,-13.09829330444336,-13.713459014892578
26,-12.80410385131836,-13.372395515441895
27,-12.92780590057373,-13.420465469360352
28,-12.861780166625977,-13.4157075881958
29,-14.698920249938965,-15.034903526306152
30,-13.245348930358887,-15.50046157836914
31,-14.87064266204834,-14.656425476074219
32,-12.880788803100586,-13.515717506408691
33,-12.58679485321045,-13.15721321105957
34,-12.697028160095215,-13.205037117004395
35,-12.657907485961914,-13.236607551574707
36,-14.580759048461914,-14.864592552185059
37,-13.186787605285645,-15.462645530700684
38,-14.632913589477539,-14.35037612915039
39,-12.760333061218262,-13.32285213470459
40,-12.399103164672852,-12.942441940307617
41,-12.452841758728027,-12.92533016204834
42,-12.423376083374023,-12.900809288024902
43,-15.095130920410156,-15.205626487731934
44,-13.308740615844727,-15.545077323913574
45,-15.17367935180664,-14.983473777770996
46,-13.027952194213867,-13.602460861206055
47,-12.937177658081055,-13.347845077514648
48,-12.981614112854004,-13.349541664123535
49,-12.937610626220703,-13.424609184265137
50,-14.843610763549805,-15.050018310546875
51,-13.55855941772461,-15.80061149597168
52,-14.964763641357422,-14.77998161315918
53,-13.101537704467773,-13.738771438598633
54,-12.811219215393066,-13.376522064208984
55,-12.8115816116333,-13.295793533325195
56,-12.919984817504883,-13.455817222595215
57,-15.208727836608887,-15.422033309936523
58,-13.556841850280762,-15.85384750366211
59,-15.384330749511719,-15.248652458190918
60,-13.218621253967285,-13.86419677734375
61,-13.070428848266602,-13.616483688354492
62,-13.100446701049805,-13.60017204284668
63,-12.995238304138184,-13.588194847106934
64,-15.512496948242188,-15.684940338134766
65,-13.882426261901855,-16.08926773071289
66,-15.586071014404297,-15.272493362426758
67,-13.451688766479492,-14.061678886413574
68,-13.18702220916748,-13.743080139160156
69,-13.249634742736816,-13.71263599395752
70,-13.216657638549805,-13.734772682189941
71,-16.447484970092773,-16.570287704467773
72,-14.576969146728516,-16.95233917236328
73,-16.485111236572266,-16.315937042236328
74,-14.13711929321289,-14.716708183288574
75,-13.971769332885742,-14.510132789611816
76,-13.885967254638672,-14.354622840881348
77,-13.862388610839844,-14.403244972229004
78,-16.79462432861328,-16.73578453063965
79,-14.791597366333008,-16.91573715209961
80,-16.926376342773438,-16.509078979492188
81,-14.447538375854492,-15.126791000366211
82,-14.371617317199707,-14.942182540893555
83,-14.294187545776367,-14.853886604309082
84,-14.208353042602539,-14.812419891357422
85,-16.93114471435547,-16.850921630859375
86,-14.762391090393066,-17.03348159790039
87,-16.914539337158203,-16.534622192382812
88,-14.723522186279297,-15.155339241027832
89,-14.557374954223633,-14.929574966430664
90,-14.478326797485352,-14.809505462646484
91,-14.478602409362793,-14.854738235473633
92,-16.43868064880371,-16.559154510498047
93,-14.502098083496094,-16.906417846679688
94,-16.554983139038086,-16.379751205444336
95,-14.334968566894531,-14.888277053833008
96,-14.13247013092041,-14.599202156066895
97,-14.15861988067627,-14.595051765441895
98,-14.030099868774414,-14.54800033569336
99,-16.515287399291992,-16.678997039794922
100,-14.495521545410156,-16.807178497314453
101,-16.622478485107422,-16.1895751953125
102,-14.185481071472168,-14.78646183013916
103,-13.952975273132324,-14.476292610168457
104,-13.975231170654297,-14.442838668823242
105,-13.891704559326172,-14.441055297851562
106,-16.083837509155273,-16.145376205444336
107,-14.156896591186523,-16.508052825927734
108,-15.999064445495605,-15.593974113464355
109,-13.822680473327637,-14.38896656036377
110,-13.58881664276123,-14.150161743164062
111,-13.5303373336792,-14.019224166870117
112,-13.498764991760254,-14.008523941040039
113,-16.81421661376953,-16.685832977294922
114,-14.642498016357422,-16.976804733276367
115,-16.87957000732422,-16.43842315673828
116,-14.417664527893066,-14.988032341003418
117,-14.329927444458008,-14.792661666870117
118,-14.304847717285156,-14.723821640014648
119,-14.286771774291992,-14.768651008605957
120,-16.505420684814453,-16.538158416748047
121,-14.747227668762207,-17.157840728759766
122,-16.595420837402344,-16.280540466308594
123,-14.301582336425781,-14.916854858398438
124,-14.102505683898926,-14.630256652832031
125,-13.982747077941895,-14.470309257507324
126,-14.065362930297852,-14.598206520080566
127,-16.77660369873047,-16.75343894958496
128,-14.772198677062988,-17.111000061035156
129,-16.879613876342773,-16.542465209960938
130,-14.41143798828125,-15.056468963623047
131,-14.278865814208984,-14.83858585357666
132,-14.270622253417969,-14.779528617858887
133,-14.168754577636719,-14.760119438171387
134,-17.141002655029297,-17.11219024658203
135,-15.06859302520752,-17.368091583251953
136,-17.101675033569336,-16.61660385131836
137,-14.744980812072754,-15.228962898254395
138,-14.490313529968262,-14.944558143615723
139,-14.479194641113281,-14.864603042602539
